Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,45,Columbia University,United States,Columbia 1,Gang Hu,Long Chen,Xinhao Yuan,False,False,False,True,5,11,0.45,1131,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,46,University of Toronto,Canada,University of Toronto Blue,Andre Pereira,Jacob Plachta,Sandro Feuz,False,False,False,True,5,11,0.45,1221,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,47,Moscow Aviation Institute,Russia,MAI #1,Alexey Safronov,Andrey Zhuravlev,Stepan Belousov,False,False,False,True,5,11,0.45,1284,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,48,University of Bucharest,Romania,Unibuc BigDawgs,Adrian Budau,Mihai Calancea,Serban Andrei Stan,False,False,False,True,4,11,0.36,477,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,49,National University of Singapore,Singapore,Eternia,Harta Wijaya,Nguyen Tan Sy Nguyen,Trinh Tuan Phuong,False,False,False,True,4,11,0.36,487,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,50,Kazakh-British Technical University,Kazakhstan,Kazakh-British TU 1,Azizkhan Almakhan,Kanat Satylkhanov,Madiyar Aitbayev,False,False,False,True,4,11,0.36,560,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,51,University of Electronic Science and Technology of China,China,UESTC-Campanella,Nanjun Xiong,Tian Lin,Yuehang Chen,False,False,False,True,4,11,0.36,605,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,52,Beijing University of Posts and Telecommunications,China,dango,Ke Yang,Xue Li,Yiyong Lin,False,False,False,True,4,11,0.36,614,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,53,University of Waterloo,Canada,Waterloo Black,Deon Nicholas,Geoffry Song,Guru Guruganesh,False,False,False,True,4,11,0.36,635,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,54,Zhejiang University,China,ArcadiaConvent,Cong Chen,Weijie Chen,Yuchen Zhou,False,False,False,True,4,11,0.36,675,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,55,KAIST,South Korea,Pandaria,Hankook Lee,Joonsung Lee,Min Kyu Kim,False,False,False,True,4,11,0.36,765,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,56,University of Central Florida,United States,UCF Knights,Daniel Wasserman,Michael Galletti,Stephen Royal,False,False,False,True,4,11,0.36,798,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,57,Huazhong University of Science & Technology,China,ErBao,Jian He,Shunmin Li,Yang Xiao,False,False,False,True,4,11,0.36,821,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,58,Hong Kong University of Science and Technology,Hong Kong,HKUST_Optimus Prime,Junhong Cao,Ming Fung Philip Tai,Xiongqi Zhang,False,False,False,True,4,11,0.36,935,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,59,SungKyunKwan University,South Korea,DrunkenCoders,Gyeong-Geun Kim,Jun-Hee Han,Yeon-su Park,False,False,False,True,4,11,0.36,1272,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,60,International IT University,Kazakhstan,IITU 1,Alexander Bolshakov,Mansur Kutybaev,Pavel Kovalenko,False,False,False,True,3,11,0.27,358,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,61,Indian Institute of Technology - Roorkee,India,The 65th bit,Dipit Grover,Sharat Ibrahimpur,Tarun Goyal,False,False,False,True,3,11,0.27,475,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,62,University of Florida,United States,Cookies n' Cream,Alex Anderson,Cheran Wu,Joseph Thuemler,False,False,False,True,3,11,0.27,482,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,63,Universiteit Leiden,Netherlands,Geen Syntax,Bas Nieuwenhuizen,Josse van Dobben de Bruyn,Mathijs van de Nes,False,False,False,True,3,11,0.27,485,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,64,Universidad de Buenos Aires - FCEN,Argentina,Buen Kilo de Pan Flauta,Martin Fixman,Nicolás Bruno Ponieman,Pablo Blanc,False,False,False,True,3,11,0.27,497,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,65,Renmin University of China,China,KingBase_CJ,Dian Ouyang,Liu Jun,Tang Di,False,False,False,True,3,11,0.27,521,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,66,Bangladesh University of Engineering and Technology,Bangladesh,Choker,Mohammad Hafiz Uddin,Muhammad Nazmul Hasan,Prasanjit Barua,False,False,False,True,3,11,0.27,533,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,67,Amirkabir University of Technology,Iran,Deadly Army of AUT,Ali Fiujnomali,Mehdi Kazemi,Reza Hosseini Ashtiani,False,False,False,True,3,11,0.27,534,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,68,Izhevsk State Technical University,Russia,CynepMyTaHTbl,Boris Smirnov,Nikita Burlakov,Ruslan Gatin,False,False,False,True,3,11,0.27,563,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,69,Universidade Estadual de Campinas,Brazil,Os Cartolas,Douglas Oliveira Santos,Marcelo Póvoa,Thiago Cavalcante,False,False,False,True,3,11,0.27,636,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,70,Saint Petersburg Academic University – Nanotechnology Research and Education Centre RAS,Russia,SPbAU 1,Evgeniy Krasko,Pavel Chadnov,Sergey Lazarev,False,False,False,True,3,11,0.27,655,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,71,The University of New South Wales,Australia,The Four Milkmen,Casey Roberts,Raveen de Silva,Steven Fan,False,False,False,True,3,11,0.27,665,South Pacific Champion
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,72,Arab Academy for Science and Technology (Alexandria),Egypt,SinkInsideTheBox,Ahmed Kamel,Ahmed Salem,Amr Mesbah,False,False,False,True,3,11,0.27,677,Africa and the Middle East Champion
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,73,Faculty of Computers and Artificial Intelligence - Cairo University,Egypt,s2++;,Ahmed Samir Hamza,Ahmed Thabet,Amr Samir,False,False,False,True,3,11,0.27,739,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,74,University of Sydney,Australia,Brogrammers,Bin Zhou,Egor Karpenkov,Giles Gardam,False,False,False,True,3,11,0.27,773,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,75,Tianjin University,China,TJU_ToT,Haosheng Shan,Minjie Zhang,Yuchen Cai,False,False,False,True,3,11,0.27,798,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,76,EAFIT University,Colombia,Ultimátum,Ana Echavarría Uribe,Andrés Mejía-Posada,Santiago Palacio Gomez,False,False,False,True,2,11,0.18,142,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,77,Universidad Nacional de Ingeniería - FIIS,Peru,Los Desempleados FIIS,Eder Maicol Gomez Zegarra,Jonathan Durand Espinoza,Mario Ynocente Castro,False,False,False,True,2,11,0.18,176,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,78,Moscow State Institute of Steel and Alloys,Russia,MISIS-1,Darya Krohina,Konstantin Bulatov,Valentine Kofman,False,False,False,True,2,11,0.18,196,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,79,University of Wisconsin - Madison,United States,bistromathics,Eric Kulcyk,Jay Yang,Saurabh Aggarwal,False,False,False,True,2,11,0.18,218,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,80,University of Lethbridge,Canada,Pronghorns,Christopher Martin,Darcy Best,Hugh Ramp,False,False,False,True,2,11,0.18,251,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,81,Chennai Mathematical Institute,India,psudo,Anudhyan Boral,Arjun Arul,Siddharth Krishna,False,False,False,True,2,11,0.18,276,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,82,Universidad Nacional del Sur,Argentina,Bahia,Julián Muriel Tejo Rodríguez,Nicolás Komañski,Nicolás Sebastián Fochesatto,False,False,False,True,2,11,0.18,297,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,83,Kaunas University of Technology,Lithuania,KTU,Evaldas Čiakas,Karolis Kusas,Vincentas Mulevičius,False,False,False,True,2,11,0.18,308,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,84,University of Calgary,Canada,Calgary Phoenix,Hichem Zakaria Aichour,Kent Williams-King,Toryn Klassen,False,False,False,True,2,11,0.18,325,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,85,Universidad de La Habana,Cuba,UH++,Daniel Otero Baguer,Leandro Castillo Valdés,Ramón Alejandro Reyes Fajardo,False,False,False,True,2,11,0.18,336,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,86,Universität Rostock,Germany,The Deepstackers,Christian Koch,Gregor Behnke,Max Görner,False,False,False,True,2,11,0.18,339,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,87,Indian Institute of Technology - Indore,India,Paradigm Shift,Archit Karandikar,Piyush Lahoti,Sanjeev Shenoy,False,False,False,True,2,11,0.18,345,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,88,Harbin Institute of Technology,China,Encore,Jianliu Hu,Lixin Fan,Qiankun Zhu,False,False,False,True,2,11,0.18,386,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,89,University of Cape Town,South Africa,InsaneCodersPesteringComputers,Graham Manuell,Gwylim Aidan Ashley,Jacobus Petrus Van der Merwe,False,False,False,True,2,11,0.18,389,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,90,International Institute of Information Technology - Hyderabad,India,effort_infinie,Kaushik Iska,Kaushik Mv,Paresh Verma,False,False,False,True,2,11,0.18,397,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,91,Universidad Panamericana Campus Bonaterra,Mexico,AEI,Andrea Santillana Fernández,Eric Raúl Valdivia Lozano,Fernando Ignacio Arreola Gutiérrez,False,False,False,True,2,11,0.18,414,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,92,Shahjalal University of Science and Technology,Bangladesh,PALINDROME,Baker Mohammad Anas,Forhad Ahmed,Md. Maksud Hossain,False,False,False,True,2,11,0.18,441,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,93,University of British Columbia,Canada,UBC !,Jonathan Shen,Karlming Chen,Paul Liu,False,False,False,True,2,11,0.18,625,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,94,University of Hong Kong,Hong Kong,GMT,Ka Chung Wong,Man Lok Wong,Tsun Au Yeung,False,False,False,True,1,11,0.09,35,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,95,The American University in Cairo,Egypt,MMAW,Hossam Samy,Islam El Tayar,Mohamed Tawfik,False,False,False,True,1,11,0.09,90,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,96,Alexandria University - Faculty of Engineering,Egypt,PhunIsPhun,Ahmad Mamdouh,Ahmed Salama,Mahmoud Fayyaz,False,False,False,True,1,11,0.09,90,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,97,Tishreen University,Syria,Oracle Machine,Doried Abd-Allah,Mohammad Asad,Zein_Alabideen Shaheen,False,False,False,True,1,11,0.09,101,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,98,Indian Institute of Technology - Bombay,India,Fringe,Aakash Rao N S,V Deepankar Reddy Duvvuru,Vinod Kumar Reddy G,False,False,False,True,1,11,0.09,109,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,99,Universidad Tecnologica de Pereira,Colombia,UTP - 01,Diego Alejandro Agudelo España,Santiago Gutierrez Alzate,Sebastian Gomez,False,False,False,True,1,11,0.09,122,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,100,University of Minnesota - Twin Cities,United States,Inazuma 0b11,Jonathan Hsiao,Lihua Zhang,Yuan Li,False,False,False,True,1,11,0.09,123,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,101,Universidad Nacional de Colombia - Bogotá,Colombia,UN-07,Christian Mauricio Zuluaga Mora,Diego Ivan Caballero Rodríguez,Juan Sebastian Valbuena Bermúdez,False,False,False,True,1,11,0.09,146,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,102,Escuela Superior De Computo Instituto Politecnico Nacional,Mexico,Escoders,Christian Adán Hernández Sánchez,Ethan Adrian Jiménez Vargas,Jair Ramirez Ibarra,False,False,False,True,1,11,0.09,163,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,103,Can Tho University,Viet Nam,CTU.Optimists,Do Luong Van,Thanh Tu Tran,Viet Lam Phan,False,False,False,True,1,11,0.09,171,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,105,Universidade de São Paulo - Campus de São Carlos,Brazil,Señora Margarida,Bruno Junqueira Adami,Carlos Eduardo Guillén Dávila,Vinicius de Freitas Reis,False,False,False,True,1,11,0.09,204,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,106,Universidad de las Ciencias Informáticas,Cuba,UCI2ndTWF,Jorge Fuentes Rodríguez,José Carlos González Fernández,Yaniel Alfredo Velázquez Bruceta,False,False,False,True,1,11,0.09,219,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,107,University of Chicago,United States,Whiteboard Erasers,Bill Waldrep,Kevin Wang,Naren Hazareesingh,False,False,False,True,1,11,0.09,278,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,108,Universidade de São Paulo - Escola Politécnica,Brazil,Vruum,André Amaral de Sousa,Guilherme Philippe Figueredo,Marcelo Sales,False,False,False,True,1,11,0.09,279,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,109,University of Connecticut,United States,Huskies,Gabriel Ilie,Grigory Bonik,Kevin Johnson,False,False,False,True,1,11,0.09,330,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,110,Universidad de Chile,Chile,Los Ángeles de Jorge,Christian von Borries,Nicolás Sanhueza,Sebastián Barbieri,False,False,False,True,1,11,0.09,347,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,111,Universidade Federal de Minas Gerais,Brazil,In rand() we trust!,Alexandre Davis,Dilson Guimarães,Filipe Arcanjo,False,False,False,True,1,11,0.09,446,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,German University in Cairo,Egypt,Die Eliten,Ahmed Abd Rabo,Mostafa Ali,Mostafa Fahim,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,LeTourneau University,United States,Quifobes,Daniel Rothfus,Micah Shennum,Terry Penner,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,Nanyang Technological University,Singapore,NTU The Lyons,Arief Setiawan,Frederikus Hudi,Ivan Wangsaciptalingga,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,Rose-Hulman Institute of Technology,United States,Fighting Engineers,Alexander Memering,Anthony Piergiovanni,Erik Sanders,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,South Dakota School of Mines and Technology,United States,Hardrockers,Colton Manville,Dean Laganiere,Trevor Mahoney,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,Tokyo Institute of Technology,Japan,haskell-lover,Kohei Suzuki,Masaya Suzuki,Osamu Koga,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,University of Manitoba,Canada,Bisons with Byte,Alex Sachs,Aman Sachar,Josh Jung,False,False,False,True,0,11,0.0,0,
2013,2013-07-03,Russia,Saint Petersburg,Yubileyny Sports Palace,112 - 119,University of Virginia,United States,NoSuchMethodExceptions,Carson Wang,Derek Morris,Neal Milstein,False,False,False,True,0,11,0.0,0,
