Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),21,University of Central Florida,United States,UCF Knights,Antony Stabile,Daniel Wasserman,Travis Meade,False,False,False,True,3,12,0.25,479,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),22,The University of New South Wales,Australia,UNSW1,Casey Roberts,Raveen de Silva,Steven Fan,False,False,False,True,3,12,0.25,482,South Pacific Champion
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),23,Zhongshan (Sun Yat-sen) University,China,SYSU_ArthasMenethil,Jianchang Zhang,Zhi Liu,ZiHong OuYang,False,False,False,True,3,12,0.25,499,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),24,Massachusetts Institute of Technology,United States,MIT1,Linh Nguyen,Rumen Hristov,Yuzhou Gu,False,False,False,True,3,12,0.25,500,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),25,"National University of Science and Technology ""MISiS""",Russia,MISiS,Andrey Lopukhov,Anton Ovchinkin,Valentine Kofman,False,False,False,True,3,12,0.25,532,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),26,Instituto Militar de Engenharia,Brazil,Timelino,Felipe Rasinhas,Geraldo Avelino,Jonathan Carvalhosa,False,False,False,True,3,12,0.25,561,Latin America Champion
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),28,Korea University,South Korea,Balloonphilia,Eun-ki Hong,Seung-jae Lee,WonCheol Lee,False,False,False,True,3,12,0.25,569,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),29,Novosibirsk State University,Russia,Novosibirsk SU 1,Alexander Stenenko,George Beloshapko,Vadim Zaytsev,False,False,False,True,3,12,0.25,574,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),30,Kaunas University of Technology,Lithuania,KTU1,Evaldas Čiakas,Karolis Kusas,Vilius Pranckaitis,False,False,False,True,3,12,0.25,579,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),31,South China Agricultural University,China,SCAU_Bear Kids,Guoqiang Ma,Yongsen Yang,Yongsheng Li,False,False,False,True,3,12,0.25,628,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),32,Izhevsk State Technical University,Russia,Izhevsk STU: CynepMyTaHTbl,Boris Smirnov,Dmitry Sutygin,Nikita Burlakov,False,False,False,True,3,12,0.25,637,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),33,National University of Singapore,Singapore,ThanQ,Jonathan Irvin Gunawan,Nathan Azaria,Quang Cao Luu,False,False,False,True,3,12,0.25,645,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),34,Renmin University of China,China,kingbase_Acme,Daopeng Wang,Handa Wang,Jiao Su,False,False,False,True,3,12,0.25,647,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),35,Jilin University,China,AlarmClockMemo,Jiahao Zhang,Junxiong Cai,Shuai Shao,False,False,False,True,3,12,0.25,686,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),36,Universidade Federal de Pernambuco,Brazil,Não é só pelos 20 minutos!,Davi Pinheiro,Pedro Silvestre,Sérgio Filho,False,False,False,True,3,12,0.25,713,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),37,Moscow State University - Tashkent,Uzbekistan,MSU Tashkent 1,Anastasiya Bistrigova,Bekhzod Soliev,Timur Sitdikov,False,False,False,True,3,12,0.25,713,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),38,Delft University of Technology,Netherlands,geen.opdracht5,Harmjan Treep,Jan Elffers,Robbert van Staveren,False,False,False,True,3,12,0.25,734,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),39,The Chinese University of Hong Kong,Hong Kong,Xpanders,Dawei Huang,Man Hin Jeffrey Hon,Pak Hay Chan,False,False,False,True,3,12,0.25,752,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),40,Fudan University,China,Angstrom,Lu Liu,Qilin Dong,Ziyang Chen,False,False,False,True,3,12,0.25,765,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),41,Fuzhou University,China,Hallucination,Liang Zhong,Nan Yang,Qing Lu,False,False,False,True,3,12,0.25,794,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),42,Indian Institute of Technology - Indore,India,Paradigm Shift,Archit Karandikar,Gaurav Agrawal,Sanjeev Shenoy,False,False,False,True,3,12,0.25,798,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),43,Kyoto University,Japan,YellowYell,Shogo Ehara,Shoichi Nishimura,Tomohiro Oka,False,False,False,True,3,12,0.25,1020,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),44,University of Southern California,United States,USC Trojans,Jun Chen,Ruixin Qiang,Zhiyi Xu,False,False,False,True,3,12,0.25,1043,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),45,V.N. Karazin Kharkiv National University,Ukraine,SobolevTeam,Dmytro Soboliev,Ievgen Soboliev,Vitalii Iarko,False,False,False,True,2,12,0.17,167,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),46,Beijing Normal University,China,latte,Bowei Zhang,Li Zhao,Siyuan Li,False,False,False,True,2,12,0.17,194,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),47,Universidad Nacional de Colombia - Bogotá,Colombia,UNALgorithm,Diego Said Niquefa Velásquez,Edward Lesmes,Jaime Andrés Silva Velosa,False,False,False,True,2,12,0.17,212,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),48,Jagiellonian University in Krakow,Poland,Jagiellonian,Igor Adamski,Jakub Adamek,Piotr Bejda,False,False,False,True,2,12,0.17,225,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),49,Petrozavodsk State University,Russia,Petrozavodsk SU,Anton Shapovalov,Nikita Ioffe,Valeriy Filev,False,False,False,True,2,12,0.17,255,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),50,International Institute of Information Technology - Hyderabad,India,illusion,Nishant R Krishan,Pulkit Goel,Smit Hinsu,False,False,False,True,2,12,0.17,274,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),51,Saratov State University,Russia,Saratov SU 1,Gerald Agapov,Ivan Fefer,Vitaliy Kudasov,False,False,False,True,2,12,0.17,305,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),52,Tokyo Institute of Technology,Japan,binding.pry,Kotaro Osada,Osamu Koga,Shogo Kishimoto,False,False,False,True,2,12,0.17,313,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),53,Moscow Institute of Physics & Technology,Russia,The Sun,Alexander Mashrabov,Filipp Rukhovich,Georgy Chebanov,False,False,False,True,2,12,0.17,319,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),54,University of Cambridge,United Kingdom,Beuler,Bogdan-Cristian Tătăroiu,Boris Grubic,Domagoj Cevid,False,False,False,True,2,12,0.17,324,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),55,Anil Neerukonda Institute of Technology and Sciences,India,randomly,Anudeep Nekkanti,Sai Aishwarya Betha,Sindhura Katta,False,False,False,True,2,12,0.17,338,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),56,University of Wisconsin - Madison,United States,Connecting the Dots is NP-hard,Andrew Morgan,Baasanbat Purevjal,Hongkai Pan,False,False,False,True,2,12,0.17,341,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),57,Stanford University,United States,Stanford Cardinal,Hy Hieu Pham,Jack Chen,Joshua Wang,False,False,False,True,2,12,0.17,353,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),58,University of Bucharest,Romania,Unibuc_BigDawgs,Alexandru Cazacu,Andrei Grigorean,Mihai Calancea,False,False,False,True,2,12,0.17,362,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),59,University of Toronto,Canada,University of Toronto Blue,Brian Bi,Saman Samikermani,Yuanhao Wei,False,False,False,True,2,12,0.17,377,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),60,Ural Federal University,Russia,Ural FU 1,Alexander Krasnoselskikh,Denis Mukhametianov,Oleg Merkurev,False,False,False,True,2,12,0.17,377,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),61,Universidad Panamericana Campus Bonaterra,Mexico,Los Chidory,Eric Raúl Valdivia Lozano,Fernando Ignacio Arreola Gutiérrez,Francisco Javier Gutierrez Gutierrez,False,False,False,True,2,12,0.17,379,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),62,Taurida V.I. Vernadsky National University,Ukraine,Phantom Menace,Ibragim Ismailov,Oleksandr Lyashko,Yevhen Derhachov,False,False,False,True,2,12,0.17,379,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),63,Indian Institute of Technology - Madras,India,GreenLeafPluckers,A Guru Prakash,Sabarinath N P,Srivatsan Balakrishnan,False,False,False,True,2,12,0.17,384,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),64,Michigan Technological University,United States,MTU Magenta,Eric Rinkus,Ryan McNamara,Thomas Holmes,False,False,False,True,2,12,0.17,393,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),65,ETH Zürich,Switzerland,ETH ✚ ¯\_ (ツ)_/¯,Daniel Graf,Johannes Kapfhammer,Nikola Djokic,False,False,False,True,2,12,0.17,402,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),66,Alexandria University - Faculty of Engineering,Egypt,ftw,Ahmed Ibrahim,Hazem Ibrahim,Mahmoud Radwan,False,False,False,True,2,12,0.17,420,Africa and the Middle East Champion
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),67,University of Michigan at Ann Arbor,United States,Victors,Chun Wu,Yujie An,Zhou Sun,False,False,False,True,2,12,0.17,436,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),68,University of Latvia,Latvia,unusual,Jevgenijs Vihrovs,Karlis Senko,Normunds Vilcins,False,False,False,True,2,12,0.17,454,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),69,Universidade de São Paulo - Campus de São Carlos,Brazil,Ñtemtempabobagi,Bianca Madoka Shimizu Oe,Bruno Junqueira Adami,Luís Fernando Dorelli de Abreu,False,False,False,True,2,12,0.17,455,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),70,University of Tsukuba,Japan,pipe.txt,Isamu Takagi,Shunsuke Takano,Takaaki Hiragushi,False,False,False,True,2,12,0.17,461,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),71,South China University of Technology,China,SCUT_Yamiedie,Chunwei Zheng,Feng Lin,Kunhong Xu,False,False,False,True,2,12,0.17,464,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),72,Nazarbayev University,Kazakhstan,NU 1,Adilet Zhaxybay,Anuar Dikhanov,Nurlan Kanapin,False,False,False,True,2,12,0.17,489,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),73,FPT University,Viet Nam,Runes of Champion,Thanh Trung Nguyen,Trung Hieu Lang,Vinh Thinh Ho,False,False,False,True,2,12,0.17,494,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),74,Beijing Institute of Technology,China,BIT_laser,Xingchen Liu,Yaobo Liang,Yi Yi,False,False,False,True,2,12,0.17,511,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),75,University of Sciences DPR Korea,North Korea,RedStar1,CholUng Ri,HyonChol Kyong,MunChol Ri,False,False,False,True,2,12,0.17,557,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),76,Vinnytsia National Technical University,Ukraine,VNTU_[wRabbits],Mykhailo Granik,Oleh Morfiianets,Sergii Kashubin,False,False,False,True,2,12,0.17,580,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),77,Hunan University,China,ACgege,Li Jinmeng,Liang Ping,Long Shuai,False,False,False,True,2,12,0.17,644,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),78,Sharif University of Technology,Iran,Shir-e-Aab,Danial Mehrjerdi,MohammadReza Maleki,Seyed Hamed Valizadeh Toosi,False,False,False,True,2,12,0.17,659,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),79,SungKyunKwan University,South Korea,JunheeIsCute>_<,Gyeong-Geun Kim,Jun-Hee Han,Yeon-su Park,False,False,False,True,2,12,0.17,803,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),80,Universidad de Buenos Aires - FCEN,Argentina,Melarita,Ariel Zylber,Lucas Tavolaro Ortiz,Melanie Sclar,False,False,False,True,1,12,0.08,69,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),81,Iowa State University,United States,Autobots,Mingwei Lin,Minsuk Kang,Tyler Uhlenkamp,False,False,False,True,1,12,0.08,88,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),82,Vanderbilt University,United States,Vanderbilt_1,Mungo Sammons,Weichen Wang,Xujie Si,False,False,False,True,1,12,0.08,103,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),83,Odessa National Mechnikov University,Ukraine,ONU 1 2/3,Fedir Poliakov,Sergii Sklianichenko,Yurii Monastyrshyn,False,False,False,True,1,12,0.08,105,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),84,Tishreen University,Syria,Titans,Gaith Hallak,Haidar Abboud,Mohammad Asad,False,False,False,True,1,12,0.08,106,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),85,Universidade Estadual de Campinas,Brazil,I Triple Dare You,Douglas Oliveira Santos,Igor Wolff Resplande,Lucas Tiago de Castro Jesus,False,False,False,True,1,12,0.08,120,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),86,University of Chicago,United States,Conjurers of Cheap Tricks,Charles Koenig,Harrison Weigel,Jeremy Archer,False,False,False,True,1,12,0.08,125,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),87,Indian Institute of Technology - Bombay,India,Dracarys,Balajiganapathi LNU,Gautam Sumu,Piyush Kumar,False,False,False,True,1,12,0.08,142,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),88,University of California Irvine,United States,UCI constructors,Alan Castro,Michael Cappe,Nick Ajalat,False,False,False,True,1,12,0.08,152,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),89,German University in Cairo,Egypt,++Neutrinos,Mostafa Mahmoud,Omar ElAzazy,Rami Khalil,False,False,False,True,1,12,0.08,158,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),90,University of Lethbridge,Canada,Pronghorns,Christopher Martin,Darcy Best,Farshad Barahimi,False,False,False,True,1,12,0.08,164,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),91,Universidad Católica San Pablo,Peru,"Bugs, Lucas y Coyote",Aldo Paolo Culquicondor Ruiz,Jainor Néstor Cárdenas Choque,Joshimar Córdova Monroy,False,False,False,True,1,12,0.08,171,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),92,Virginia Tech,United States,Backspace,Matthew Dallmeyer,Michael O'Beirne,Nicholas Sharp,False,False,False,True,1,12,0.08,177,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),93,Universidade de São Paulo,Brazil,Bitelo,Antonio Roberto de Campos Junior,Marcos Kawakami,Stefano Tommasini,False,False,False,True,1,12,0.08,177,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),94,Universitaet des Saarlandes,Germany,COMEFROM Saar,Fabian Kunze,Juliane Baldus,Karol Konaszyński,False,False,False,True,1,12,0.08,187,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),95,Zhejiang University of Technology,China,Keine,Dong Shan,Yuan Shen,Zhikai Ma,False,False,False,True,1,12,0.08,192,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),96,Universidad de Oriente - Sede Antonio Maceo,Cuba,Napster,Guillermo Javier Blanco Amaro,José Moraguez Piñol,Reynaldo Gil Pons,False,False,False,True,1,12,0.08,259,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),97,Carnegie Mellon University,United States,CMU1,Ajay Ravindran,Aram Ebtekar,Bo Ma,False,False,False,True,1,12,0.08,262,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),98,University of Indonesia,Indonesia,+1 2.0,Alham Fikri Aji,Ashar Fuadi,William Gozali,False,False,False,True,1,12,0.08,293,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),99,Bina Nusantara University,Indonesia,Panda Shu,Daniel Agusta,Jennifer Santoso,Vincentius Madya,False,False,False,True,1,12,0.08,350,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),100,Universitat Politècnica de Catalunya,Spain,Max-troll Min-nut,Alex Alvarez,Dario Nieuwenhuis,Ivan Geffner,False,False,False,True,1,12,0.08,358,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),101,Escuela Superior De Computo Instituto Politecnico Nacional,Mexico,Hurones Pwneadores,Edgar Augusto Santiago Nieves,Ethan Adrian Jiménez Vargas,Juan Carlos Pérez Alvarez,False,False,False,True,1,12,0.08,378,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),102,University of California at Berkeley,United States,Berkeley Blue,Biye Jiang,Lewin Gan,Yan Duan,False,False,False,True,1,12,0.08,513,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,American University of Beirut,Lebanon,Labneh,Ibrahim Hammoud,Mikael Mofarrej,Sevag Donikian,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Amrita University,India,Amritans,Kaushik Surikuchi,Krishnan Nakul,Sachith G. Pai,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Delhi Technological University,India,moduli,Aman Singhal,Arpit Mittal,Sameer Jain,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Faculty of Computers and Artificial Intelligence - Cairo University,Egypt,Bugs Factory,Ahmed Elsaid,Marwan Naggar,Mohamed Osama,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Ho Chi Minh City University of Science,Viet Nam,HCMUS-Accepters,Huu Quan To,Thuyen Phan Van,Yen Thanh Le,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Indian Institute of Technology - Roorkee,India,3Spades,Harsh Jhamtani,Praneeth Reddy,Surya Kiran,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Instituto Tecnológico de Santo Domingo,Dominican Republic,In yo' face!,Carlos Toribio,Jeffrey Luis Soriano Sanchez,Nelson Vladimir Taveras López,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,National Sun-Yat-Sen University,Taiwan,TCQQ,Bi-Shiang Lin,Cheng-Shih Wong,Ching-Che Lin,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Northwestern University,United States,Wildcats,Ed Kim,Siyuan Cai,Zeyu Wang,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Pontificia Universidad Católica del Perú,Peru,Los Chobys del Averno,Andre Quispesaravia,Jesus Figueroa,Jose Miguel Noblecilla,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Princess Sumaya University for Technology,Jordan,Need For Speed,Abdullah Bahosain,Hasan Alhamsh,Husam Abugharbia,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Shahjalal University of Science and Technology,Bangladesh,SUST_Attoprottoyee,Imtiaz Shakil,Nafis Ahmed,Syed Shahriar Manjur,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,The University of Waikato,New Zealand,Trigraph,Matthew Law,Ryan Smith,Tom Levy,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Universidad Autónoma de Aguascalientes,Mexico,Peludos,Flavio Hernández González,Francisco Javier Alarcón Esparza,Juan Antonio Ruiz Leal,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Universidad de Chile,Chile,Alonso y los Strawberries,Christian von Borries,Francisco Montoto,Rodrigo Alonso,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,Universidade Federal de Campina Grande,Brazil,"Calma pessoal, calma...",Danilo Pimenteira Melo Nascimento,Mateus Carvalho Dantas,Phyllipe Cesar Ramos de Almeida Medeiros,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,University of Cape Town,South Africa,If Cats Programmed Computers,Kieren Davies,Sean Wentzel,Yaseen Hamdulay,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,University of Maryland,United States,UMD TERPS,Dylan Ladwig,Rizeng Zheng,Scott DellaTorre,False,False,False,True,0,12,0.0,0,
2014,2014-06-25,Russia,Yekaterinburg,Palace of Team Sports (DIVS),103 - 122,University of Virginia,United States,foo,Jinyan Liu,Leiqing Cai,Shuaihao Zhang,False,False,False,True,0,12,0.0,0,
