Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,52,Moscow Engineering Physics Institute,Russia,MEPhI: Cupcakes,Alexander Minakov,Arslan Urtashev,Vladislav Bidzilya,False,False,False,True,5,13,0.38,610,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,53,Radboud University,Netherlands,That empty teamname,Bas Nieuwenhuizen,David Venhoek,Thijs Miedema,False,False,False,True,5,13,0.38,733,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,54,Zhejiang Normal University,China,NoPenalty,Jiaqi Zhuang,Sheng Qiu,Yifan Ye,False,False,False,True,5,13,0.38,829,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,55,Rice University,United States,Rice Gray,Jose Carlos Vera-Garza,Philip Taffet,Visit Pataranutaporn,False,False,False,True,5,13,0.38,830,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,56,Shanghai University,China,Wand Maker,Jun Mei,Yi Xu,Yingning Gao,False,False,False,True,5,13,0.38,845,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,57,Indian Institute of Information Technology - Allahabad,India,Greed_for_Speed,Aditya Sharma,Man Mohan Mishra,Mettu Shiva Reddy,False,False,False,True,5,13,0.38,859,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,58,Zaporizhzhya National Technical University,Ukraine,ZNTU_SetUp,Andrii Bezsonov,Viktoriia Kosarenko,Yevhen Zadorozhnii,False,False,False,True,5,13,0.38,859,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,59,Indian Institute of Technology - Delhi,India,angle,Kunal Singhal,Satwant Rana,Yash Kumar Bansal,False,False,False,True,5,13,0.38,873,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,60,Utrecht University,Netherlands,Curiously recurring,Harry Smit,Ragnar Groot Koerkamp,Timon Knigge,False,False,False,True,5,13,0.38,879,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,61,Indian Institute of Technology - Kanpur,India,FacelessMen,Abhilash Kumar,Atanu Chakraborty,Sahil Grover,False,False,False,True,5,13,0.38,881,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,62,Universitat Politècnica de Catalunya,Spain,Twelve seconds,Albert Martínez,Angel Garcia Gomez,Ferran Alet,False,False,False,True,5,13,0.38,894,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,63,Ho Chi Minh City University of Science,Viet Nam,HCMUS - Shine,Minh Bao Truong,Viet Khoi Pham,Yen Thanh Le,False,False,False,True,5,13,0.38,915,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,64,Korea University,South Korea,Opportunity,Dong Ho Lee,Geun Woo Bae,MyungWoo Chun,False,False,False,True,5,13,0.38,974,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,65,Universidade Federal da Bahia,Brazil,ROBÉRIO E SEUS TECLADOS,Guilherme Bernal,Jonathan Queiroz,Roberto Caldeira,False,False,False,True,5,13,0.38,986,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,66,"Birla Institute of Technology & Science, Pilani Campus",India,stronglyConnected,Akul Sareen,Anuj Yadav,Pranet Verma,False,False,False,True,5,13,0.38,1051,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,67,National University of Defense Technology,China,ALPC_Farewell,Hao Wu,Hao Yu,Zheng Qin,False,False,False,True,5,13,0.38,1112,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,68,Universidade Estadual de Campinas,Brazil,BibleThump,Augusto dos Santos Morgan,Ivan Henrique Petrin,Tiago Reis,False,False,False,True,5,13,0.38,1195,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,69,Osaka University,Japan,chikOkU,Kazuma Mikami,Naohiro Kawamitsu,Yosuke Sameshima,False,False,False,True,4,13,0.31,534,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,70,Indian Institute of Technology - Bombay,India,ntm,Nikhil Vyas,Sai Sandeep,Venkateswara Rao Chippada,False,False,False,True,4,13,0.31,542,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,71,ETH Zürich,Switzerland,rETHink,Demjan Grubić,Johannes Kapfhammer,Kieran Nirkko,False,False,False,True,4,13,0.31,574,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,72,Indian Institute of Technology - Roorkee,India,11Coders,Aman Kumar Kedia,Anubhav Bindlish,Kshitij Bathla,False,False,False,True,4,13,0.31,592,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,73,Universidade de São Paulo - Campus de São Carlos,Brazil,Bob,Bruno Sanches,Danilo Tedeschi,Tomás Raphael Rizzo Fonseca,False,False,False,True,4,13,0.31,612,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,74,Virginia Tech,United States,Java the Hutt,Christopher Wu,Dustin Pho,Peter Steele,False,False,False,True,4,13,0.31,616,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,75,Instituto Tecnológico Autónomo de México,Mexico,Los Románticos,Demian Espinosa Ruiz,Diego Terán Ríos,Freddy Román Cepeda,False,False,False,True,4,13,0.31,617,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,76,Ningbo University,China,what duang to eat dinner,Lei Chen,Qi Wu,Qing Ye,False,False,False,True,4,13,0.31,619,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,77,University of Aizu,Japan,FinalZukky,Kazuki Omomo,Tadamasa Yamaguchi,Takumi Yamashita,False,False,False,True,4,13,0.31,635,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,78,Illinois Institute of Technology,United States,Illinois Tech,Andrei Dumitru,Benjamin Grimmer,Todor Markov,False,False,False,True,4,13,0.31,678,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,79,University of Southern California,United States,USC Trojans,Ho Ching Justin Cheng,Yuehui Wang,Zekun Li,False,False,False,True,4,13,0.31,694,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,80,Faculty of Computers and Artificial Intelligence - Cairo University,Egypt,El Psy Congroo,Mohammad Yasser,Mohammed Magdy,Ziad Mohamed,False,False,False,True,4,13,0.31,697,Africa and the Middle East Champion
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,81,The University of New South Wales,Australia,TheNorthernLine,Austin Tankiang,Daaron Chiu,Joshua Lau,False,False,False,True,4,13,0.31,729,South Pacific Champion
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,82,South China University of Technology,China,SOX,Jiaming Fang,Peizhen Hu,Xuyu Gui,False,False,False,True,4,13,0.31,732,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,83,Arab Academy for Science and Technology (Alexandria),Egypt,No Ana Gai Aharag,Adel Ali,Haytham Breaka,Moustafa Maher,False,False,False,True,4,13,0.31,738,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,84,University of Minnesota - Twin Cities,United States,Benchwarmers,BatOrgil Batsaikhan,Hidenori Shinohara,Lucas Knutson,False,False,False,True,4,13,0.31,772,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,85,Ateneo de Manila University,Philippines,Fuchsia Moth,David Martin Cuajunco,Jose Enrico Tiongson,Kyle Stephen See,False,False,False,True,4,13,0.31,813,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,86,Aleppo University,Syria,Beginners,Ahmad Rami Rahma,Hasan Jaddouh,Sami Rahma,False,False,False,True,4,13,0.31,826,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,87,Universidade de São Paulo,Brazil,Sua mãe,Gabriel Oliveira,Giovana Delfino,Yan Couto,False,False,False,True,4,13,0.31,872,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,88,Carnegie Mellon University,United States,CMU1,Matthew Savage,Naomi Rubin,Xinyu Wu,False,False,False,True,4,13,0.31,887,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,89,Alexandria University - Faculty of Engineering,Egypt,New Folder,Amr Mahmoud,Essam AlNaggar,Omar Mohamed Eissa,False,False,False,True,4,13,0.31,907,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,90,University of Chicago,United States,Sufficiently Advanced Tech,Mihai Andreescu,Nikolas Anderson,Scott Shi,False,False,False,True,4,13,0.31,929,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,91,Northern (Arctic) Federal University,Russia,Northern (Arctic) FU 1,Aleksey Chesnokov,Ivan Popovich,Vladimir Dodin,False,False,False,True,4,13,0.31,1035,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,92,Imperial College London,United Kingdom,DoCThors,Mihai Popa,Posdarascu Eugenie Daniel,Yordan Chaparov,False,False,False,True,3,13,0.23,315,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,93,The British University in Egypt,Egypt,Gotta Solve Em All,Amir Nasr,Khaled Nabil,Yasser Khaled,False,False,False,True,3,13,0.23,327,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,94,University of Wisconsin - Madison,United States,SmileDog,Ingkarat Rak-amnouykit,Krittisak Chaiyakul,Songwong Tasneeyapant,False,False,False,True,3,13,0.23,366,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,95,Northeast Normal University,China,Daedalus,Chengyu Yang,Ligang Zhang,Miaoyang Li,False,False,False,True,3,13,0.23,427,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,96,Universidad de Buenos Aires - FCEN,Argentina,PUMMAS,Alfredo Umfurer,Miguel Maurizio,Sebastián Prillo,False,False,False,True,3,13,0.23,432,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,97,Charles University in Prague,Czechia,MFF,Matěj Konečný,Václav Rozhoň,Štěpán Šimsa,False,False,False,True,3,13,0.23,485,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,98,Escuela Superior De Computo Instituto Politecnico Nacional,Mexico,La Carabina del AC,Filiberto Fuentes Hernandez,Luis Martin Jiménez Rodríguez,Sergio Adonais Romero González,False,False,False,True,3,13,0.23,515,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,99,University of British Columbia,Canada,UBC+,Brian Chau,Hung li Chen,Yuanchen Du,False,False,False,True,3,13,0.23,542,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,100,Universidad de Chile,Chile,Squash Masters,Felipe Contreras,Juan Pablo Paulsen Casanueva,Ronie Salgado,False,False,False,True,3,13,0.23,598,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,101,Iowa State University,United States,Freelancers,Jacob Smith,Nathan De Graaf,Yuxiang Zhang,False,False,False,True,3,13,0.23,608,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,102,Universidad Nacional de Ingeniería - FIIS,Peru,1000KB,Diego Mauricio Mansilla Mallqui,Josué Andrés Julcarima Calle,Victor Alin Cueva Llanos,False,False,False,True,3,13,0.23,639,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,103,Universidad de La Habana,Cuba,UH_REFRESH,Abel Ramos,Norge Vizcay Zaldívar,Sandor Garcia,False,False,False,True,3,13,0.23,656,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,104,Shahid Beheshti University,Iran,In 1010101 We Trust!,Amirhossein Shapoori,Farzad Sharbafian,Nima Shirvanian,False,False,False,True,3,13,0.23,666,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,105,Ohio State University,United States,Future_Gazer,Dingkang Wang,Jian Wang,Te Zhang,False,False,False,True,3,13,0.23,698,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,106,California Institute of Technology,United States,Kiss a Wookiee,Albert Gural,Ching Yun Hsu,Taokun Zheng,False,False,False,True,3,13,0.23,830,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,107,"Universidad de los Andes, Colombia",Colombia,Programators Mark II,Emanuel Krivoy,Rafael Mantilla,Santiago Ceron,False,False,False,True,2,13,0.15,147,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,108,University of North Carolina at Chapel Hill,United States,Dayton Goliath Trees,David Spencer,Dayton Ellwanger,Forrest Li,False,False,False,True,2,13,0.15,195,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,109,University of Cape Town,South Africa,Amazingly Complicated Macros,Ashraf Moolla,Robert Spencer,Robin Visser,False,False,False,True,2,13,0.15,207,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,110,ITESM Campus Monterrey,Mexico,HaKings,Alfredo Altamirano Montealvo,Carlos Salvador Garza Garza,Diego Emilio Gutierrez Yepiz,False,False,False,True,2,13,0.15,253,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,111,Shahjalal University of Science and Technology,Bangladesh,DownToTheWire,Abdullah Al Maruf,Dhananjoy Biswas,Sakibul Mowla,False,False,False,True,2,13,0.15,291,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,112,Northeastern University (China),China,NEU_I forgot it.,Haibin Xie,Han Wang,Hengyu Liu,False,False,False,True,2,13,0.15,296,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,113,North South University,Bangladesh,NSU BugLovers,Ahmad Faiyaz,Hasib Al Muhaimin,Mohammad Samiul Islam,False,False,False,True,2,13,0.15,350,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,114,University of Illinois at Urbana-Champaign,United States,Poor Man's Shield,Lan Dao,Siwakorn Srisakaokul,Xin Gao,False,False,False,True,2,13,0.15,421,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,115,Universidad Simón Bolívar,Venezuela,RAM,Augusto Hidalgo,Mathias San Miguel,Rubmary Rojas,False,False,False,True,2,13,0.15,445,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,116,Universidad de Oriente - Sede Antonio Maceo,Cuba,Conquer & Divide,Alexander Bestard Rivera,Aurora Gil Pons,Eduardo Pascual Aseff,False,False,False,True,2,13,0.15,451,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,117,University of Utah,United States,Uncompilables,Liam Machado,Samuel Zachary,William Li,False,False,False,True,2,13,0.15,655,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,118,Chulalongkorn University,Thailand,CUCP Meow Meow :3,Kittiphon Phalakarn,Kittiphop Phalakarn,Nat Pavasant,False,False,False,True,1,13,0.08,11,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,119,University of Virginia,United States,foo,Alec Grieser,Andrew Norton,Derek Morris,False,False,False,True,1,13,0.08,27,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,120,South Dakota School of Mines and Technology,United States,SDSMT Hardrockers,Daniel Andrus,Matthew Dyke,Rachel Krohn,False,False,False,True,1,13,0.08,32,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,121,The University of South Dakota,United States,USD A,Ben Erickson,Kurtis Van Gent,Mitchell Peterson,False,False,False,True,1,13,0.08,35,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,122,Damascus University,Syria,Nitro++,Joud Zouzou,Khaled Koutini,Muaz Twaty,False,False,False,True,1,13,0.08,38,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,123,The University of Western Australia,Australia,Off By Wonders,Andrew Gozzard,Emma Krantz,Max Ward-Graham,False,False,False,True,1,13,0.08,42,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,124 - 125,Princess Sumaya University for Technology,Jordan,EarlGrey (PSUT,Abdullah Bahosain,Hasan Alhamsh,Maram Tuffaha,False,False,False,True,1,13,0.08,44,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,124 - 125,Tishreen University,Syria,4th FLOOR,Majd Ghada,Nodar Jarrar,Sami Emad,False,False,False,True,1,13,0.08,44,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,126,Universidad Nacional de Colombia - Bogotá,Colombia,UNDynamic,Andres Felipe Cruz Salinas,Ivan Castellanos,Juan Felipe Baquero Vargas,False,False,False,True,1,13,0.08,50,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,127,Islamic Azad University of Mashhad,Iran,Aspire,Reza Kakhki,Sobhan Shafiei,Yoones Rezaei,False,False,False,True,1,13,0.08,52,
2016,2016-05-19,Thailand,Phuket,Phuket Sports Arena,128,Prince of Songkla University,Thailand,FEDEX,Arif Waram,Napat Wongphan-ngam,Tanapol Anantachaiwanich,False,False,False,True,1,13,0.08,279,
