Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2020,2021-10-05,Russia,Moscow,Moscow Manege,14,University of Warsaw,Poland,Warsaw Eagles,Dawid Jamka,Jan Tabaszewski,Maciej Hołubowicz,False,False,False,True,9,15,0.6,1653,
2020,2021-10-05,Russia,Moscow,Moscow Manege,15,Utrecht - Leiden University,Netherlands,Utrecht University - Leiden University,Jorke de Vlas,Ludo Pulles,Reinier Schmiermann,False,False,False,True,9,15,0.6,1747,
2020,2021-10-05,Russia,Moscow,Moscow Manege,16,Harvard University,United States,Harvard,Eric Zhang,Franklyn Wang,Moses Mayer,False,False,False,True,9,15,0.6,1756,
2020,2021-10-05,Russia,Moscow,Moscow Manege,17,University of Central Florida,United States,UCF Knights,Andy Phan,David Harmeyer,Joshua Fair,False,False,False,True,8,15,0.53,1091,
2020,2021-10-05,Russia,Moscow,Moscow Manege,18,National Taiwan University,Taiwan,waynedisonitau123,Jung Tao Cheng,Kuan-Yu Chen,Ta-Wei Tu,False,False,False,True,8,15,0.53,1106,
2020,2021-10-05,Russia,Moscow,Moscow Manege,19,St. Petersburg Campus of Higher School of Economics,Russia,Last Hope,Egor Bogomolov,Igor Labutin,Nikita Podguzov,False,False,False,True,8,15,0.53,1328,
2020,2021-10-05,Russia,Moscow,Moscow Manege,20,Moscow State University,Russia,Moscow SU,Andrei Kalendarov,Egor Chunaev,Mikhail Koshelev,False,False,False,True,8,15,0.53,1330,
2020,2021-10-05,Russia,Moscow,Moscow Manege,21,University of Wisconsin - Madison,United States,Model Solution,Jirayu Burapacheep,Nitit Jongsawatsataporn,Ziyi Zhang,False,False,False,True,8,15,0.53,1370,
2020,2021-10-05,Russia,Moscow,Moscow Manege,22,Universidad de Buenos Aires - FCEN,Argentina,InChaVoLa,Carlos Miguel Soto,Ivo Pajor,Lautaro Lasorsa,False,False,False,True,8,15,0.53,1372,Latin America Champion
2020,2021-10-05,Russia,Moscow,Moscow Manege,23,Korea University,South Korea,Powered by Zigui,Dojae Kim,Jeongjin Lee,Sangheon Lee,False,False,False,True,8,15,0.53,1426,
2020,2021-10-05,Russia,Moscow,Moscow Manege,24,"Faculty of Computer Science, Belgrade",Serbia,RAF Penguins,Aleksa Milisavljevic,Aleksa Plavsic,Pavle Martinovic,False,False,False,True,7,15,0.47,770,
2020,2021-10-05,Russia,Moscow,Moscow Manege,25,University of British Columbia,Canada,University of British California,David Berard,Henry Xia,Victor Chen,False,False,False,True,7,15,0.47,821,
2020,2021-10-05,Russia,Moscow,Moscow Manege,26,University of Latvia,Latvia,LU 2,Aleksandrs Zajakins,Aleksejs Zajakins,Kristaps Civkulis,False,False,False,True,7,15,0.47,1022,
2020,2021-10-05,Russia,Moscow,Moscow Manege,27,University of Aizu,Japan,UKUNICHIA,Aki Nakamura,Hiroki Ohashi,Hisato Matsukawa,False,False,False,True,7,15,0.47,1072,
2020,2021-10-05,Russia,Moscow,Moscow Manege,28,Bangladesh University of Engineering and Technology,Bangladesh,BUET HellBent,Arghya Pratim Pal,H M Ashiqul Islam,Pritom Kundu,False,False,False,True,7,15,0.47,1157,Asia West Champion
2020,2021-10-05,Russia,Moscow,Moscow Manege,29,Amirkabir University of Technology,Iran,Serendipity The Rebellion,AmirHossein PashaeeHir,AmirReza PourAkhavan,Parsa Abdollahi,False,False,False,True,7,15,0.47,1230,
2020,2021-10-05,Russia,Moscow,Moscow Manege,30,Indraprastha Institute of Information Technology,India,AlwaysReadyToOverkill,Aayush Aggarwal,Hanit Banga,Nihesh Anderson K,False,False,False,True,7,15,0.47,1442,
2020,2021-10-05,Russia,Moscow,Moscow Manege,31,Ecole Polytechnique,France,Chopper,Khanh Nguyen,Louis Abraham,Thanh Vinh Nguyen,False,False,False,True,7,15,0.47,1493,
2020,2021-10-05,Russia,Moscow,Moscow Manege,32,Universitas Indonesia,Indonesia,Patience from Yusuf,Ahmad Haulian Yoga Pratama,Degoldie Sonny,Muhammad Yusuf Sholeh,False,False,False,True,7,15,0.47,1546,
2020,2021-10-05,Russia,Moscow,Moscow Manege,33,University of Dhaka,Bangladesh,DU_SwampFire,Jubayer Rahman,Md Mahamudur Rahaman Sajib,Md Shahadat Hossain Shahin,False,False,False,True,6,15,0.4,772,
2020,2021-10-05,Russia,Moscow,Moscow Manege,34,Yonsei University,South Korea,Inseop is Korea top,Gukryeol Lee,Inseop Youn,Junho Hwang,False,False,False,True,6,15,0.4,818,
2020,2021-10-05,Russia,Moscow,Moscow Manege,35,Innopolis University,Russia,Innopolis U 1,Farhod Hakimiyon,Ildar Yalalov,Nikolay Gaivoronskiy,False,False,False,True,6,15,0.4,907,
2020,2021-10-05,Russia,Moscow,Moscow Manege,36,Jagiellonian University in Krakow,Poland,Jagiellonian 1,Bartosz Podkanowicz,Krzysztof Pióro,Krzysztof Potępa,False,False,False,True,6,15,0.4,935,
2020,2021-10-05,Russia,Moscow,Moscow Manege,37,Indian Institute of Technology - Bombay,India,BhagwanBharose,Shriram Lokhande,Shubham Jain,Tushar Gautam,False,False,False,True,6,15,0.4,970,
2020,2021-10-05,Russia,Moscow,Moscow Manege,38,Universidad Nacional de Córdoba - FaMAF,Argentina,GG Dem,Marcos Kolodny,Mateo Carranza Vélez,Sebastián Marín,False,False,False,True,6,15,0.4,1020,
2020,2021-10-05,Russia,Moscow,Moscow Manege,39,Saratov State University,Russia,Saratov SU 1,Maksim Meshcheryakov,Mikhail Piklyaev,Vladimir Petrov,False,False,False,True,6,15,0.4,1029,
2020,2021-10-05,Russia,Moscow,Moscow Manege,40,ETH Zürich,Switzerland,mETHodology,Marcel Bezdrighin,Nikola Jovanović,Yuhao Yao,False,False,False,True,6,15,0.4,1055,
2020,2021-10-05,Russia,Moscow,Moscow Manege,41,Indian Institute of Technology - Delhi,India,Cogito Ergo Error,Harish Yadav,Kalash Gupta,Naman Jain,False,False,False,True,6,15,0.4,1074,
2020,2021-10-05,Russia,Moscow,Moscow Manege,42,Technische Universität München,Germany,Lord VolTUMort,Florian Jüngermann,Gregor Matl,Tobias Benjamin Schindler,False,False,False,True,6,15,0.4,1140,
2020,2021-10-05,Russia,Moscow,Moscow Manege,43,Princess Sumaya University for Technology,Jordan,Aurora,Hamza Zagha,Mohammed Abu Aboud,Motasem AL-Kayed,False,False,False,True,6,15,0.4,1161,Africa and the Middle East Champion
2020,2021-10-05,Russia,Moscow,Moscow Manege,44,Sharif University of Technology,Iran,NimRoo,Ali Shafiee,Hamidreza Hedayati,Keivan Rezaei,False,False,False,True,6,15,0.4,1161,
2020,2021-10-05,Russia,Moscow,Moscow Manege,45,Indian Institute of Technology - Kanpur,India,FacelessMen2.0,Anay Mehrotra,Siddhartha Srivastava,Yash Chandnani,False,False,False,True,6,15,0.4,1354,
2020,2021-10-05,Russia,Moscow,Moscow Manege,46,International Institute of Information Technology - Hyderabad,India,tesla_protocol,Arjun Pitchanathan,Devansh Gautam,Sai Anurudh Peduri,False,False,False,True,5,15,0.33,581,
2020,2021-10-05,Russia,Moscow,Moscow Manege,47,Universidade de Brasília,Brazil,Rock Lee do Pagode Namora D+,José Marcos da Silva Leite,Luís Felipe Braga Gebrim Silva,Thiago Veras Machado,False,False,False,True,5,15,0.33,597,
2020,2021-10-05,Russia,Moscow,Moscow Manege,48,Indian Institute of Technology - Kharagpur,India,Fast_Code_Transform,Nitish Kumar Rai,Shubham Patil,Vivek Gupta,False,False,False,True,5,15,0.33,677,
2020,2021-10-05,Russia,Moscow,Moscow Manege,49,Kazan (Volga Region) Federal University,Russia,Kazan FU,Artem Ilikayev,Maksim Yagafarov,Ruslan Kapralov,False,False,False,True,5,15,0.33,725,
2020,2021-10-05,Russia,Moscow,Moscow Manege,50,Free University of Tbilisi,Georgia,Tbilisi FreeUni 1,Aleksandre Khokhiashvili,Bakari Gamezardashvili,Vano Gamezardashvili,False,False,False,True,5,15,0.33,809,
2020,2021-10-05,Russia,Moscow,Moscow Manege,51,Stanford University,United States,Stanford Cardinal,Andy Shih,Golrokh Emami,Konstantin Miagkov,False,False,False,True,5,15,0.33,905,
2020,2021-10-05,Russia,Moscow,Moscow Manege,52,École Normale Supérieure de Paris,France,ENS Ulm 1,Felix Breton,Noé Weeks,Théophile Wallez,False,False,False,True,5,15,0.33,918,
2020,2021-10-05,Russia,Moscow,Moscow Manege,53,University of Rochester,United States,Rochester Yellowjackets,Loc Bui,Nikola Danevski,Vladimir Maksimovski,False,False,False,True,5,15,0.33,930,
2020,2021-10-05,Russia,Moscow,Moscow Manege,54,Universidade Estadual de Campinas,Brazil,Campinas Grande,Arthur Pratti Dadalto,Augusto Damschi Bernardi,Rodrigo Amaral Franceschinelli,False,False,False,True,5,15,0.33,950,
2020,2021-10-05,Russia,Moscow,Moscow Manege,55,Universidade Federal de Minas Gerais,Brazil,Rábalabaxúrias,Bruno Monteiro,Pedro Papa Paniago,Rafael Grandsire Oliveira,False,False,False,True,5,15,0.33,1017,
2020,2021-10-05,Russia,Moscow,Moscow Manege,56,Virginia Tech,United States,46 is a Prime Number,Alexander Lind,Benjamin Reidys,Yibo Huang,False,False,False,True,5,15,0.33,1046,
2020,2021-10-05,Russia,Moscow,Moscow Manege,57,Perm State University,Russia,Bagels,Alexandr Tsaplin,Dmitriy Buzmakov,Dmitriy Sidorenko,False,False,False,True,5,15,0.33,1106,
2020,2021-10-05,Russia,Moscow,Moscow Manege,58,Belarusian State University of Informatics and Radioelectronics,Belarus,Belarusian SUIR #2,Ivan Udovin,Uladzislau Vishneuski,Valery Shavel,False,False,False,True,5,15,0.33,1187,
2020,2021-10-05,Russia,Moscow,Moscow Manege,59,Bilkent University,Turkey,UNAGI,Muhammed Ikbal Kazar,Orhan Uysal,Oğuzhan Özçelik,False,False,False,True,4,15,0.27,368,
2020,2021-10-05,Russia,Moscow,Moscow Manege,60,Izhevsk State Technical University,Russia,Ne nado dumat',Aleksandr Yegorov,Ilya Zylev,Rustam Musin,False,False,False,True,4,15,0.27,461,
2020,2021-10-05,Russia,Moscow,Moscow Manege,61,"BITS-Pilani, Hyderabad Campus",India,Candidate_Noobs,Ashish Gupta,Kunal Verma,Mahir Shah,False,False,False,True,4,15,0.27,466,
2020,2021-10-05,Russia,Moscow,Moscow Manege,62,Indian Institute of Technology - Roorkee,India,Laila,Aniket Goyal,Piyush Sethia,Rahul Dugar,False,False,False,True,4,15,0.27,478,
2020,2021-10-05,Russia,Moscow,Moscow Manege,63,Damascus University,Syria,ICPCNextCentury,Abdulkader Sukaria,Mhd Bsher Ghbrh,Mhd Said Sabbagh,False,False,False,True,4,15,0.27,560,
2020,2021-10-05,Russia,Moscow,Moscow Manege,64,Universidade Federal de Pernambuco,Brazil,Amigos do Beto,Bezaliel Silva,Clodes Silva,Gabriel Pessoa,False,False,False,True,4,15,0.27,574,
2020,2021-10-05,Russia,Moscow,Moscow Manege,65,Arab Academy for Science and Technology - Alexandria,Egypt,EnthusiasmOverflow,Mahmoud Badawy,Mohamed Yosri Ahmed,Noureldin Yosri Yehia Ahmed,False,False,False,True,4,15,0.27,636,
2020,2021-10-05,Russia,Moscow,Moscow Manege,66,International IT University,Kazakhstan,IITU 2,Aibar Kuanyshbay,Kirill Khlynovskiy,Sultan Niyazbekov,False,False,False,True,4,15,0.27,658,
2020,2021-10-05,Russia,Moscow,Moscow Manege,67,Università Degli Studi di Milano,Italy,LaStatale Blue,Dario Ostuni,Ermanno Righini,Fabrizio Brioni,False,False,False,True,4,15,0.27,667,
2020,2021-10-05,Russia,Moscow,Moscow Manege,68,Volgograd State Technical University,Russia,Volgograd STU 1,Artem Nosov,Dmitriy Bulankin,Mikhail Kovalev,False,False,False,True,4,15,0.27,730,
2020,2021-10-05,Russia,Moscow,Moscow Manege,69,Universidad de La Habana,Cuba,UH++,Alberto González Rosales,Denis Gómez Cruz,Marcos Adrián Valdivié Rodríguez,False,False,False,True,4,15,0.27,739,
2020,2021-10-05,Russia,Moscow,Moscow Manege,70,Ulsan National Institute of Science and Technology,South Korea,Underdog,Daniyar Abesbek,Nazarbek Altybay,Temirlan Amangeldin,False,False,False,True,4,15,0.27,814,
2020,2021-10-05,Russia,Moscow,Moscow Manege,71,Netaji Subhash University Of Technology,India,!zero,Nipun Jain,Saksham Bansal,Vyomkesh Anche,False,False,False,True,4,15,0.27,823,
2020,2021-10-05,Russia,Moscow,Moscow Manege,72,Indian Institute of Technology - Guwahati,India,I_See_AC,Ashish Agarwal,Manan Gupta,Mriganka Basu Roy Chowdhury,False,False,False,True,4,15,0.27,922,
2020,2021-10-05,Russia,Moscow,Moscow Manege,73,The University of Texas at Dallas,United States,Comets 1,An Nguyen,Darrin Wiley,Peter Kwak,False,False,False,True,3,15,0.2,293,
2020,2021-10-05,Russia,Moscow,Moscow Manege,74,Universidad Nacional de Colombia - Bogotá,Colombia,descomUNAL,Jonathan Carrillo,Osman David Jiménez Gutiérrez,Roger David Trujillo Ibáñez,False,False,False,True,3,15,0.2,343,
2020,2021-10-05,Russia,Moscow,Moscow Manege,75,Moscow Aviation Institute,Russia,Moscow AI #1,Nikita Mikhailov,Sergey Slotin,Serhii Horielyshev,False,False,False,True,3,15,0.2,438,
2020,2021-10-05,Russia,Moscow,Moscow Manege,76,"Dhirubhai Ambani Institute of Information and Communication Technology, Gandhinagar",India,Sizzling_Brownie,Deep Savani,Dhruval Suthar,Rutvik Kothari,False,False,False,True,3,15,0.2,477,
2020,2021-10-05,Russia,Moscow,Moscow Manege,77,Kyungpook National University,South Korea,Catdriip,Hyeong Rok Jeon,Hyunseung Jeon,Jongun Jeong,False,False,False,True,3,15,0.2,506,
2020,2021-10-05,Russia,Moscow,Moscow Manege,78,American University of Beirut,Lebanon,Linear,Hadi Kotaich,Karim Hamadeh,Khalil Baydoun,False,False,False,True,3,15,0.2,527,
2020,2021-10-05,Russia,Moscow,Moscow Manege,79,Universidad de Oriente - Sede Antonio Maceo,Cuba,Limitless,Mariano Jason Rodriguez Cisnero,William Martinez Acosta,Yordan Laborde Peña,False,False,False,True,3,15,0.2,543,
2020,2021-10-05,Russia,Moscow,Moscow Manege,80,University of Tehran,Iran,Kardak,Aryan SoltaniMohammadi,Moein Karami,Pouria Barati,False,False,False,True,3,15,0.2,552,
2020,2021-10-05,Russia,Moscow,Moscow Manege,81,University of Southern California,United States,USC Trojans,Adhyyan Sekhsaria,Kangmin Tan,Tianyi Chen,False,False,False,True,3,15,0.2,568,
2020,2021-10-05,Russia,Moscow,Moscow Manege,82,Ain Shams University - Faculty of Computer and Information Sciences,Egypt,Compilation Error missing 'slifer',Ahmed Abd El-Kareem,Mohammed Saeed,Youssef Saeed,False,False,False,True,3,15,0.2,608,
2020,2021-10-05,Russia,Moscow,Moscow Manege,83,Purdue University,United States,Purdue RE,Richard Li,Riley Borgard,Yi Xu,False,False,False,True,3,15,0.2,609,
2020,2021-10-05,Russia,Moscow,Moscow Manege,84,Universidad Icesi,Colombia,Almo5There,Ivan Dario Chacon Uribe,Javier Andres Torres Reyes,Nelson David Quiñones Virgen,False,False,False,True,3,15,0.2,619,
2020,2021-10-05,Russia,Moscow,Moscow Manege,85,German University in Cairo,Egypt,Gotta ACe'm all,Menna Fadali,Nesrin Atia,Zeyad Khattab,False,False,False,True,3,15,0.2,620,
2020,2021-10-05,Russia,Moscow,Moscow Manege,86,Universidad Nacional del Sur,Argentina,Mastropiero Unlimited,Juan Manuel Suárez,Nataniel Tassi,Nicolás Guasch,False,False,False,True,3,15,0.2,630,
2020,2021-10-05,Russia,Moscow,Moscow Manege,87,Sogang University,South Korea,Redshift,Junseok Lee,Sangweon Lee,Suhyun Park,False,False,False,True,3,15,0.2,649,
2020,2021-10-05,Russia,Moscow,Moscow Manege,88,Indian Institute of Technology - Indore,India,fenmentTree,Kalpit Kothari,Kumar Abhinav,Venkata Sai Akhil Gudesa,False,False,False,True,3,15,0.2,859,
2020,2021-10-05,Russia,Moscow,Moscow Manege,89,Universidad de Chile,Chile,#NuevaConstitución UChile1,Daniel Báez,Javier Marinkovic,Javier Oliva,False,False,False,True,2,15,0.13,114,
2020,2021-10-05,Russia,Moscow,Moscow Manege,90,Yerevan State University,Armenia,Yerevan SU One Last Dance,Hamlet Mikaelyan,Khazhak Galstyan,Levon Muradyan,False,False,False,True,2,15,0.13,194,
2020,2021-10-05,Russia,Moscow,Moscow Manege,91,"Indian Institute of Technology (ISM), Dhanbad",India,Astralix,Anurag Kumar Singh,Harmandeep Kahlon,Sahil Anand,False,False,False,True,2,15,0.13,202,
2020,2021-10-05,Russia,Moscow,Moscow Manege,92,University of Utah,United States,Brine Shrimp,Igor Durovic,Oliver Flatt,Samuel Zachary,False,False,False,True,2,15,0.13,205,
2020,2021-10-05,Russia,Moscow,Moscow Manege,93,Indian Institute of Technology - Varanasi,India,Minimum Spanking Tree,Bhavy Jain,Deepak Gour,Himanshu Singh,False,False,False,True,2,15,0.13,208,
2020,2021-10-05,Russia,Moscow,Moscow Manege,94,Alexandria University - Faculty of Engineering,Egypt,IGN,Ahmed Alansary,Mohammed Badawi,Mohanad Ayman,False,False,False,True,2,15,0.13,232,
2020,2021-10-05,Russia,Moscow,Moscow Manege,95,Institute of Computing - Federal University of Amazonas,Brazil,Tuturu sem O(1,Felipe Pereira Franco,Lucas Castro De Souza,Lucas Rocha Dos Santos,False,False,False,True,2,15,0.13,234,
2020,2021-10-05,Russia,Moscow,Moscow Manege,96,Tishreen University,Syria,Acceptophilia,Mahmoud Alio,Mohammad Resli,Rabeeh Jouni,False,False,False,True,2,15,0.13,278,
2020,2021-10-05,Russia,Moscow,Moscow Manege,97,Universidade de São Paulo,Brazil,Time com T,Arthur Nascimento,Cezar Guimarães,Giovanna Conrado,False,False,False,True,2,15,0.13,284,
2020,2021-10-05,Russia,Moscow,Moscow Manege,98,Instituto de Informática - UFG,Brazil,Delicinhas do Cerrado,Misael Moraes,Paulo Augusto Gomes Kataki,Rafael De Castro Silva,False,False,False,True,2,15,0.13,291,
2020,2021-10-05,Russia,Moscow,Moscow Manege,99,Syrian Virtual University,Syria,Traitors,Mhd Adel SaadEddin,Salim Shebli,Zaher SaadEddin,False,False,False,True,2,15,0.13,299,
2020,2021-10-05,Russia,Moscow,Moscow Manege,100,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,Moscow EPhI SoZo,Andrey Borzenkov,Dmitrii Latyshev,Maxim Andryushin,False,False,False,True,2,15,0.13,350,
2020,2021-10-05,Russia,Moscow,Moscow Manege,101,American University - Central Asia,Kyrgyzstan,AUCA-1,Amangeldi Zhusubaliev,Azamat Derkenbaev,Azamat Kydyraliev,False,False,False,True,2,15,0.13,366,
2020,2021-10-05,Russia,Moscow,Moscow Manege,102,Universidade Federal do Ceará - Campus Quixadá,Brazil,Disqualified,Claro Henrique Silva Sales,Michael Douglas Gonçalves Nóbrega,Paulo Miranda E Silva Sousa,False,False,False,True,2,15,0.13,377,
2020,2021-10-05,Russia,Moscow,Moscow Manege,103,Indian Institute of Technology - Patna,India,Squirtle Squad,Arsh Mahajan,Chandan Kumar,Fazle Rahman Ejazi,False,False,False,True,2,15,0.13,377,
2020,2021-10-05,Russia,Moscow,Moscow Manege,104,Universidad de Guanajuato - DCNE,Mexico,E3,Emmanuel Antonio Cuevas,Irwin Villalobos,José Ángel Alejandro Soto,False,False,False,True,2,15,0.13,413,
2020,2021-10-05,Russia,Moscow,Moscow Manege,105,The University of Jordan,Jordan,undefined_JU,Ehab Younes,Obada Al-Abbadi,Zeyad Al Najjar,False,False,False,True,2,15,0.13,465,
2020,2021-10-05,Russia,Moscow,Moscow Manege,106,Universidade de São Paulo - Campus de São Carlos,Brazil,Triple G,Gabriel Pinto De Camargo,Guilherme Tubone,Gustavo Soares,False,False,False,True,2,15,0.13,526,
2020,2021-10-05,Russia,Moscow,Moscow Manege,107,Universidad Simón Bolívar,Venezuela,La bomba de tenedores,Jesus De Aguiar,Marcos Lerones,Neil Villamizar,False,False,False,True,1,15,0.07,98,
2020,2021-10-05,Russia,Moscow,Moscow Manege,108,Universidad Panamericana Campus Bonaterra,Mexico,UPsolving,Eduardo Efrén González González,Gustavo Meza García,Manuel Alejandro Rodríguez Rivera,False,False,False,True,1,15,0.07,99,
2020,2021-10-05,Russia,Moscow,Moscow Manege,109,Al-Baath University,Syria,Peaky Blinders Mll Akheer,Marcel Ibrahim,Mouhanad Alaskari,Tony Makdissy,False,False,False,True,1,15,0.07,102,
2020,2021-10-05,Russia,Moscow,Moscow Manege,110,Cairo University - Faculty of Computers and Artificial Intelligence,Egypt,Be Done,Aly Magdi,Omar AboSrea,Osama Fathy,False,False,False,True,1,15,0.07,120,
2020,2021-10-05,Russia,Moscow,Moscow Manege,111,Duke University,United States,Castle,Liang Lyu,Muthukurisil Arivoli,Yuheng Xu,False,False,False,True,1,15,0.07,134,
2020,2021-10-05,Russia,Moscow,Moscow Manege,112,Institut National des Sciences Appliquées et de Technologie,Tunisia,WAI,Alaeddine Abdessalem,Ilyes Ltifi,Wadhah Mahrouk,False,False,False,True,1,15,0.07,190,
2020,2021-10-05,Russia,Moscow,Moscow Manege,113,Higher Institute for Applied Sciences and Technology,Syria,Geometric Progression,Hamza Omar,Samara Ghrer,Yazan Alneser,False,False,False,True,1,15,0.07,210,
2020,2021-10-05,Russia,Moscow,Moscow Manege,114,Universidad de Costa Rica,Costa Rica,Guerreros de RodriGOD,Esteban Artavia Padilla,Esteban Marín,Kevin Rojas,False,False,False,True,1,15,0.07,235,
2020,2021-10-05,Russia,Moscow,Moscow Manege,115 - 117,Avicenna University,Afghanistan,Matrix,Abdol Hussain Mozaffari,Neamatullah Saedi,Ruhollah Nazari,False,False,False,True,0,15,0.0,0,
2020,2021-10-05,Russia,Moscow,Moscow Manege,115 - 117,NU-FAST Karachi,Pakistan,Spartans,Amar Kumar,Muhammad Bilal,Nakash Kumar,False,False,False,True,0,15,0.0,0,
2020,2021-10-05,Russia,Moscow,Moscow Manege,115 - 117,The University of Asia Pacific,Bangladesh,Uap_Lumos,Amit Sarker,Ashraful Islam,Mohamod Sadi,False,False,False,True,0,15,0.0,0,
