Year,Date,Host,City,Venue,Rank,University,Country,Team,Contestant 1,Contestant 2,Contestant 3,Gold,Silver,Bronze,Honorable,Score,Total,Score Percentage,Penalty,Prize
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,30,University of Helsinki,Finland,Ukkonen Fan Club,Antti Röyskö,Hannes Ihalainen,Kalle Luopajärvi,False,False,False,True,6,11,0.55,1373,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,31,Sharif University of Technology,Iran,CrockPot,Ali Haghani,Amir Keivan Mohtashami,Peyman Jabbarzade Ganje,False,False,False,True,5,11,0.45,515,Asia West Champion
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,32,Guangdong University of Technology,China,Travel_poorly,Fuqiang Yang,Mingkai Tang,Xuanzhu Lin,False,False,False,True,5,11,0.45,625,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,33,Carnegie Mellon University,United States,CMU1,Andrew Yang,Raymond Kang,Yiquan Wang,False,False,False,True,5,11,0.45,633,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,34,National Research University Higher School of Economics,Russia,Bluebell,Aleksandr Zimin,Igor Kraskevich,Timur Iskhakov,False,False,False,True,5,11,0.45,634,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,35,International Institute of Information Technology - Hyderabad,India,TooWeakTooSlow,Rajas Mangesh Vanjape,Tanuj Khattar,Vedant Cacklur Gopi,False,False,False,True,5,11,0.45,637,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,36,Facultad de Ciencias-Universidad Nacional Autónoma de México,Mexico,PU++,Jorge Fernández Hidalgo,Luis Enrique Chacón Ochoa,Santiago Ley Flores,False,False,False,True,5,11,0.45,638,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,37,Jagiellonian University in Krakow,Poland,Jagiellonian,Franciszek Stokowacki,Michał Zieliński,Vladyslav Hlembotskyi,False,False,False,True,5,11,0.45,735,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,38,Perm State University,Russia,Perm SU: Fire Mind,Alexandr Tsaplin,Mikhail Lizunov,Sergey Tsaplin,False,False,False,True,5,11,0.45,737,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,39,University of California at Berkeley,United States,Berkeley Blue,Alexander Dai,Dongxiao Yu,Suchir Balaji,False,False,False,True,5,11,0.45,771,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,40,University of Cambridge,United Kingdom,Me[N]ta∭ca,Dimitrije Erdeljan,Dušan Živanović,Marko Stanković,False,False,False,True,5,11,0.45,778,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,41,Institut Teknologi Bandung,Indonesia,Ainge ST,Alfonsus Raditya Arsadjaja,Luqman Arifin Siswanto,Wiwit Rifai,False,False,False,True,5,11,0.45,788,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,42,Beijing Normal University,China,MilkCandy,Ke Sun,Wenqi Sun,Yaohui Zeng,False,False,False,True,5,11,0.45,794,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,43,Scuola Normale Superiore,Italy,SNS Pisa,Federico Glaudo,Filippo Baroni,Francesco Milizia,False,False,False,True,5,11,0.45,803,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,44,Saratov State University,Russia,Saratov SU 2,Adilbek Dalabaev,Ivan Androsov,Roman Glazov,False,False,False,True,5,11,0.45,816,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,45,Novosibirsk State University,Russia,Novosibirsk SU,Nikolay Viktorov,Pavel Smirnov,Roman Vishnevskii,False,False,False,True,5,11,0.45,819,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,46,Hangzhou Dianzi University,China,HDU-AcmKeHaoWanLe,Jingshi ZHENG,Kaichen Wang,Songyang Chen,False,False,False,True,5,11,0.45,849,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,47,University of Oxford,United Kingdom,Tractor_Specialists,Andrei-Costin Constantinescu,George Chichirim,Tamio-Vesa Nakajima,False,False,False,True,5,11,0.45,852,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,48,Tokyo Institute of Technology,Japan,ninjaribaton,Mikito Ota,Riki Fukunari,Takuto Yoshida,False,False,False,True,5,11,0.45,951,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,49,Ulsan National Institute of Science and Technology,South Korea,MDMA,Bekzhan Bekbolatuly,Nazarbek Altybay,Shaikhitdin Nezametdinov,False,False,False,True,5,11,0.45,962,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,50,Sharif University of Technology,Iran,Cliché,Mohammad Hossein Nematollahi,Mohammad Mahdi Shokri,SeyedParsa Mirtaheri,False,False,False,True,5,11,0.45,997,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,51,Uzhgorod National University,Ukraine,UzhNU_push --force,Roman Melnyk,Roman Rubanenko,Yevhen Zadorozhnii,False,False,False,True,5,11,0.45,1013,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,52,Moscow Aviation Institute,Russia,MAI #1: Patlatye Guitary,Alexander Mokin,Ivan Trofimov,Oleg Mingalev,False,False,False,True,5,11,0.45,1017,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,53,Utrecht University,Netherlands,We put the pro in programming,Freek Henstra,Jorke de Vlas,Mike de Vries,False,False,False,True,5,11,0.45,1033,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,54,Columbia University,United States,Codembia,Haomin Long,Peilin Zhong,Ying Sheng,False,False,False,True,5,11,0.45,1075,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,55,Huazhong University of Science & Technology,China,Nebula,Hao Fan,Lingyun Liao,Wenhao Song,False,False,False,True,5,11,0.45,1154,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,56,St. Petersburg Academic University,Russia,SPb AU 1: Methods of Reality,Aleksandr Fedorov,Dmitrii Sayutin,Tatyana Belova,False,False,False,True,4,11,0.36,319,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,57,National University of Singapore,Singapore,DomiNUS,Dinh Quang Dat Vu,Duc Nhat Minh Phan,Xuan Manh Le,False,False,False,True,4,11,0.36,375,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,58,Princess Sumaya University for Technology,Jordan,Aurora (PSUT,Hamza Zagha,Mohammed Abu Aboud,Motasem AL-Kayed,False,False,False,True,4,11,0.36,400,Africa and the Middle East Champion
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,59,University of British Columbia,Canada,UBC*,Da Wei Zheng,Gregory Zhang,Lucca Siaudzionis,False,False,False,True,4,11,0.36,400,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,60,University of Michigan at Ann Arbor,United States,Victors,Aman Karunakaran,Lawrence Wu,Nathan Fenner,False,False,False,True,4,11,0.36,410,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,61,The Chinese University of Hong Kong,Hong Kong,ACellent,Lik Hang Poon,Ngan Hang Ho,Wai Pan Yik,False,False,False,True,4,11,0.36,417,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,62,Bangladesh University of Engineering and Technology,Bangladesh,BUET Dracarys,Md Riazul Islam Riaz,Nazmur Rashid,Tanmoy Mollik,False,False,False,True,4,11,0.36,425,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,63,German University in Cairo,Egypt,Legend Mode Activated,Ahmad Elsagheer,Ahmed Kamel,Omar Morsi,False,False,False,True,4,11,0.36,430,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,64,University of Latvia,Latvia,LU 2,Kristaps Civkulis,Nikita Larka,Vladislavs Klevickis,False,False,False,True,4,11,0.36,447,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,65,The University of Texas at Austin,United States,UT Orange,Arnav Sastry,Daniel Talamas Cano,Ethan Arnold,False,False,False,True,4,11,0.36,450,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,66,Pontificia Universidad Católica del Perú - FCI,Peru,O(1) O(n) O(u(n,Jesús Alonso Espino Luna,Paul Michael Luyo Carbonero,Rodrigo Manuel Horruitiner Mendoza,False,False,False,True,4,11,0.36,469,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,67,Arab Academy for Science and Technology (Alexandria),Egypt,The Old Guard,Abdelrahman Ramadan,Osama Hatem Sharafeldin,Walid Ghallab,False,False,False,True,4,11,0.36,477,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,68,Indian Institute of Technology - Roorkee,India,Triangulation,Adarsh Kumar,Saharsh Luthra,Vaibhav Gosain,False,False,False,True,4,11,0.36,502,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,69,University of Electronic Science and Technology of China,China,UESTC_Maglev,Ke Shen,Xu Hao,Yutong Yang,False,False,False,True,4,11,0.36,513,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,70,Belarusian State University,Belarus,BelarusianSU 2,Fedar Karabeinikau,Kanstantsin Vilcheuski,Yahor Dubovik,False,False,False,True,4,11,0.36,544,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,71,University of Southern California,United States,USC Trojans,Changyu Zhu,Chenhui Zhu,Pengda Xiang,False,False,False,True,4,11,0.36,573,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,72,Indian Institute of Technology - Patna,India,ButterRoti,Bhavit Sharma,Prateek Karnal,Shaurya Gupta,False,False,False,True,4,11,0.36,622,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,73,Indian Institute of Technology - Kharagpur,India,TheVindicators,Mayank Khetan,Pranjal Shankhdhar,Sandeep Kumar Pani,False,False,False,True,4,11,0.36,625,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,74,Taras Shevchenko National University of Kyiv,Ukraine,WakeUp,Kyrylo Mykhailov,Mark Mikhno,Yevhenii Holovachov,False,False,False,True,4,11,0.36,630,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,75,TOBB University of Economics and Technology,Turkey,LogicError,Mehmet Murat Akburak,Mustafa Erdem Kirez,Onur Yildiz,False,False,False,True,4,11,0.36,636,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,76,École Normale Supérieure de Paris,France,ENS Ulm,Nathanaël Courant,Rafaël Bocquet,Tomas Rigaux,False,False,False,True,4,11,0.36,647,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,77,University of Tartu,Estonia,UT 1: Vertex Cover,Andres Unt,Oliver Nisumaa,Oliver-Matis Lill,False,False,False,True,4,11,0.36,651,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,78,Universidade Federal do Rio Grande do Norte,Brazil,Ginga com Tapioca,Hélio Duarte,Railton Calheiros,Victor Lima,False,False,False,True,4,11,0.36,664,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,79,Universidad Nacional de Rosario,Argentina,Flower Power,Emilio López,Fernando Jesús Fiori,Margarita Capretto,False,False,False,True,4,11,0.36,673,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,80,Universidade de São Paulo - Campus de São Carlos,Brazil,Trei Linha,Lucas de Oliveira Pacheco,Rodrigo Weigert,Samuel Santos,False,False,False,True,4,11,0.36,699,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,81,Zhejiang University,China,Legilimens,Jingbang Chen,Mingrui Liu,Zicheng Ye,False,False,False,True,4,11,0.36,699,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,82,Sofia University,Bulgaria,FMI_BG,Anton Chernev,Daniel Atanasov,Ivo Dilov,False,False,False,True,4,11,0.36,704,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,83,Charles University in Prague,Czechia,MFF,Filip Bialas,Richard Hladík,Václav Volhejn,False,False,False,True,4,11,0.36,756,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,84,Wuhan University,China,Preludes,Aohan Liu,Ruida Wang,Shenghui Wu,False,False,False,True,4,11,0.36,758,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,85,Northwestern Polytechnical University,China,NPU_Hawaii_Guitar,Hongpeng Li,Jia Zhao,Jiachen Dong,False,False,False,True,4,11,0.36,765,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,86,Universidade Federal do Rio de Janeiro,Brazil,Esse é meu time,Ian Miranda,Igor Figueiredo,Tiago Montalvão,False,False,False,True,4,11,0.36,766,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,87,Cornell University,United States,sjtuatcornell,Di Chen,Siqiu Yao,Yan Ji,False,False,False,True,4,11,0.36,790,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,88,University of Bergen,Norway,Garbage Collectors,Davide Pallotti,Jan Soukup,Olav Røthe Bakken,False,False,False,True,4,11,0.36,827,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,89,Indian Institute of Technology - Delhi,India,Know_no_algo,Anant Chhajwani,Ankesh Gupta,Ronak Agarwal,False,False,False,True,4,11,0.36,832,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,90,Rose-Hulman Institute of Technology,United States,RHIT-Not Accepted,Qinmao Zhang,Xingfang Yuan,Yilun Wu,False,False,False,True,4,11,0.36,833,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,91,Shahjalal University of Science and Technology,Bangladesh,SUST_TeamX,Md Kazi Nayeem,Md Nazim Uddin,Moudud Ahmed Khan,False,False,False,True,4,11,0.36,838,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,92,Alexandria University - Faculty of Engineering,Egypt,New Folder (1,Amr Mahmoud,Essam AlNaggar,Khaled Ali,False,False,False,True,4,11,0.36,840,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,93,Damascus University,Syria,Y!,Ahmad Gafer,Mohammad Shahhoud,Said Sryheni,False,False,False,True,4,11,0.36,840,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,94,Universidad de Chile,Chile,No importa entrenen weon,Javier Oliva,Matias Ramirez,Pablo Astudillo,False,False,False,True,4,11,0.36,871,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,95,Indian Institute of Technology - Madras,India,Supercalifragilistic,Dipak Ramesh,Kaushik Raghavan,Kavitha Gopal,False,False,False,True,4,11,0.36,880,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,96,Xi'an Jiaotong University,China,bitset,Cong Ding,Yifan Liu,Yulin Shen,False,False,False,True,4,11,0.36,903,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,97,Ho Chi Minh City University of Science,Viet Nam,HCMUS-NyanCat,Lam Nguyen Hy Hoai,Quoc Cuong Tran,Tuan Ho Nguyen Hai,False,False,False,True,4,11,0.36,972,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,98,University of Illinois at Urbana-Champaign,United States,Unicorn,Shunping Xie,Tianwei Xu,Xiyao Shi,False,False,False,True,4,11,0.36,1036,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,99,Colorado School of Mines,United States,SAMurai MASters,Allee Zarrini,Matthew Baldin,Samuel Reinehr,False,False,False,True,3,11,0.27,251,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,100,"Universidad Central ""Marta Abreu"" de Las Villas",Cuba,KFP,Daniel Enrique Cordovés Borroto,Niuber Ramirez Grey,Ruddy Guerrero Álvarez,False,False,False,True,3,11,0.27,368,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,101,International Institute of Information Technology - Bangalore,India,Mochizuki,Aditya Paliwal,Shyam Komini Babu,Simran Dokania,False,False,False,True,3,11,0.27,371,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,102,"Faculty of Engineering, Cairo University",Egypt,WF Please,Ahmed Gamal,Mina Magdy,Omar Hashim,False,False,False,True,3,11,0.27,372,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,103,Instituto Militar de Engenharia,Brazil,Lorem Ipsum,Athos Couto,Matheus Cariús Castro,Naum Azeredo Fernandes Barreira,False,False,False,True,3,11,0.27,425,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,104,Universidade Federal de Pernambuco,Brazil,ALT,Arthur Costa,Lucas Santana,Tiago Goncalves,False,False,False,True,3,11,0.27,436,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,105,Universidade Federal de Campina Grande,Brazil,Choose difficulty: TITAN,Felipe Mota dos Santos,Ordan Silva Santos,Árysson Cavalcanti Figueiredo,False,False,False,True,3,11,0.27,463,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,106,Pontificia Universidad Católica Madre y Maestra - Campus Santo Domingo,Dominican Republic,Firefox,Angel Gonzalez,Michael Gonzales,Sarahaime Rodríguez,False,False,False,True,3,11,0.27,472,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,107,Al Akhawayn University,Morocco,The Losers: Pinky & The Brain,Achraf Mamdouh,Ahmed Amine Boustani,Mohammed Khalil Ait Brahim,False,False,False,True,3,11,0.27,482,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,108,"Faculty of Computer and Information Sciences, Ain Shams University",Egypt,Triple Dark Music,Hossam Eissa,Mohamed Anany,Mohamed Yosri Yehia Ahmed,False,False,False,True,3,11,0.27,495,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,109,University of Waterloo,Canada,Waterloo White,Ahmed Sabie,Renato Ferreira Pinto Junior,Yesung Jung,False,False,False,True,3,11,0.27,517,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,110,University of Wisconsin - Madison,United States,Holocene,Changtian Sun,Sichao Yang,Yuxin Sun,False,False,False,True,3,11,0.27,525,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,111,National Chiao Tung University,Taiwan,NCTU_Foudre,Shu-Ching Huang,Yen-Ting Chen,Yun-Hao Chung,False,False,False,True,3,11,0.27,546,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,112,Beijing University of Posts and Telecommunications,China,CodeMao_Gregtech,HeXiang Pan,KaiChen Zhang,Ran Dong,False,False,False,True,3,11,0.27,557,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,113,South Dakota School of Mines and Technology,United States,Hardrockers,Andrew Stelter,Luke Videckis,Matthew Schallenkamp,False,False,False,True,3,11,0.27,598,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,114,Al-Baath University,Syria,NoNameFoundException,Hussain Hussain,Malek Hakki,Marsil Zakour,False,False,False,True,3,11,0.27,622,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,115,Higher Institute for Applied Sciences and Technology,Syria,Saiyan Squad,Anas Kastantin,Farouk Hjabo,Nemane Jessri,False,False,False,True,3,11,0.27,656,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,116,Indian Institute of Technology - Kanpur,India,LongTimeNoC,Arjun Sinha,Saketh Ginuga,Swastik Sharma,False,False,False,True,3,11,0.27,734,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,117,University of Pennsylvania,United States,UPENN RED,Brian Hirsh,David Liao,Zhan Xiong Chin,False,False,False,True,3,11,0.27,751,
2018,2018-04-19,China,Beijing,Peking University's Khoo Teck Puat Gymnasium,118,Universidad de Oriente - Sede Antonio Maceo,Cuba,Netscape,Alexander Bestard Rivera,Aurora Gil Pons,Ernesto David Peña Herrera,False,False,False,True,3,11,0.27,768,
